K,start_idx,u,domain,chi,sig_str,t_norm,t_max_abs,rs_size,rs_coord_radius,safe_elision,danger_zone
13,20,0,P,000,E,1.41,1,1,0,1,0
13,21,0,P,000,E,4.24,3,1,0,1,0
13,22,0,P,011,1:1|3:-2,4.12,4,11,4,0,1
13,23,0,P,000,E,1.41,1,1,0,1,0
13,24,0,P,100,E,1.41,1,1,0,1,0
13,25,0,P,010,3:-2,4.47,4,5,4,0,1
13,26,0,P,000,E,2.45,2,1,0,1,0
13,27,0,P,100,E,1.41,1,1,0,1,0
13,28,0,P,000,E,2.83,2,1,0,1,0
13,29,0,P,000,E,1.41,1,1,0,1,0
13,30,0,P,000,E,2.45,2,1,0,1,0
13,31,0,P,001,1:1,3.61,3,3,1,1,0
13,32,0,P,000,E,1.41,1,1,0,1,0
13,33,0,P,000,E,3.74,3,1,0,1,0
13,34,0,P,010,3:-2,6.00,4,5,4,1,0
13,35,0,P,000,E,4.24,3,1,0,1,0
13,36,0,P,100,E,1.41,1,1,0,1,0
13,37,0,P,000,E,2.45,2,1,0,1,0
13,38,0,P,000,E,2.45,2,1,0,1,0
13,39,0,P,000,E,1.41,1,1,0,1,0
13,40,0,P,001,1:1,3.00,2,3,1,1,0
13,41,0,P,000,E,3.74,3,1,0,1,0
13,42,0,P,000,E,2.45,2,1,0,1,0
13,43,0,P,010,3:-2,3.74,3,5,4,1,0
13,44,0,P,000,E,3.74,3,1,0,1,0
13,45,0,P,100,E,1.41,1,1,0,1,0
13,46,0,P,001,1:1,1.00,1,3,1,0,1
13,47,0,P,000,E,1.41,1,1,0,1,0
13,48,0,P,000,E,3.74,3,1,0,1,0
13,49,0,P,011,1:1|3:-2,3.61,3,11,4,1,0
13,0,1,P,100,1:1,2.24,2,3,1,1,0
13,1,1,P,001,2:1,3.16,3,5,2,1,0
13,2,1,P,000,E,4.24,3,1,0,1,0
13,3,1,P,000,E,1.41,1,1,0,1,0
13,4,1,P,011,2:1|4:-2,3.74,3,10,4,1,0
13,5,1,P,000,E,3.74,3,1,0,1,0
13,6,1,P,100,1:1,3.00,2,3,1,1,0
13,7,1,P,010,4:-2,6.32,6,3,4,1,0
13,8,1,P,000,E,3.74,3,1,0,1,0
13,9,1,P,100,1:1,1.00,1,3,1,0,1
13,10,1,P,000,E,4.90,4,1,0,1,0
13,11,1,P,000,E,1.41,1,1,0,1,0
13,12,1,P,000,E,1.41,1,1,0,1,0
13,13,1,P,001,2:1,3.46,2,5,2,1,0
13,14,1,P,000,E,2.45,2,1,0,1,0
13,15,1,P,000,E,3.74,3,1,0,1,0
13,16,1,P,010,4:-2,4.90,4,3,4,0,1
13,17,1,P,000,E,1.41,1,1,0,1,0
13,18,1,P,100,1:1,1.73,1,3,1,1,0
13,19,1,P,001,2:1,2.00,2,5,2,0,1
13,20,1,P,000,E,2.45,2,1,0,1,0
13,21,1,P,000,E,5.10,4,1,0,1,0
13,22,1,P,011,2:1|4:-2,4.47,4,10,4,0,1
13,23,1,P,000,E,2.45,2,1,0,1,0
13,24,1,P,100,1:1,1.73,1,3,1,1,0
13,25,1,P,010,4:-2,5.83,5,3,4,1,0
13,26,1,P,000,E,1.41,1,1,0,1,0
13,27,1,P,100,1:1,3.32,3,3,1,1,0
13,28,1,P,000,E,3.74,3,1,0,1,0
13,29,1,P,000,E,2.45,2,1,0,1,0
13,30,1,P,000,E,1.41,1,1,0,1,0
13,31,1,P,001,2:1,3.46,2,5,2,1,0
13,32,1,P,000,E,2.45,2,1,0,1,0
13,33,1,P,000,E,5.10,4,1,0,1,0
13,34,1,P,010,4:-2,6.48,5,3,4,1,0
13,35,1,P,000,E,3.74,3,1,0,1,0
13,36,1,P,100,1:1,1.00,1,3,1,0,1
13,37,1,P,000,E,4.90,4,1,0,1,0
13,38,1,P,000,E,1.41,1,1,0,1,0
13,39,1,P,000,E,1.41,1,1,0,1,0
13,40,1,P,001,2:1,1.41,1,5,2,0,1
13,41,1,P,000,E,4.24,3,1,0,1,0
13,42,1,P,000,E,2.45,2,1,0,1,0
13,43,1,P,010,4:-2,4.90,4,3,4,0,1
13,44,1,P,000,E,1.41,1,1,0,1,0
13,45,1,P,100,1:1,1.73,1,3,1,1,0
13,46,1,P,001,2:1,2.00,2,5,2,0,1
13,47,1,P,000,E,1.41,1,1,0,1,0
13,48,1,P,000,E,1.41,1,1,0,1,0
13,49,1,P,011,2:1|4:-2,3.74,3,10,4,1,0
13,0,2,M,100,2:1,2.00,2,5,2,1,0
13,1,2,M,001,3:1,5.39,5,5,2,1,0
13,2,2,M,000,E,2.83,2,1,0,1,0
13,3,2,M,010,E,1.41,1,1,0,1,0
13,4,2,M,001,3:1,3.00,2,5,2,1,0
13,5,2,M,000,E,6.16,5,1,0,1,0
13,6,2,M,110,2:1,3.46,2,5,2,1,0
13,7,2,M,000,E,2.45,2,1,0,1,0
13,8,2,M,000,E,1.41,1,1,0,1,0
13,9,2,M,100,2:1,3.16,3,5,2,1,0
13,10,2,M,000,E,4.24,3,1,0,1,0
13,11,2,M,000,E,3.74,3,1,0,1,0
13,12,2,M,000,E,2.45,2,1,0,1,0
13,13,2,M,001,3:1,2.24,2,5,2,0,1
13,14,2,M,000,E,2.45,2,1,0,1,0
13,15,2,M,010,E,2.45,2,1,0,1,0
13,16,2,M,000,E,1.41,1,1,0,1,0
13,17,2,M,000,E,1.41,1,1,0,1,0
13,18,2,M,100,2:1,1.41,1,5,2,0,1
13,19,2,M,001,3:1,3.00,2,5,2,1,0
13,20,2,M,000,E,1.41,1,1,0,1,0
13,21,2,M,010,E,2.45,2,1,0,1,0
13,22,2,M,001,3:1,2.24,2,5,2,1,0
13,23,2,M,000,E,3.74,3,1,0,1,0
13,24,2,M,110,2:1,3.16,3,5,2,1,0
13,25,2,M,000,E,3.74,3,1,0,1,0
13,26,2,M,000,E,1.41,1,1,0,1,0
13,27,2,M,100,2:1,2.45,2,5,2,1,0
13,28,2,M,000,E,5.10,4,1,0,1,0
13,29,2,M,000,E,1.41,1,1,0,1,0
13,30,2,M,000,E,2.45,2,1,0,1,0
13,31,2,M,001,3:1,2.24,2,5,2,0,1
13,32,2,M,000,E,3.74,3,1,0,1,0
13,33,2,M,010,E,4.24,3,1,0,1,0
13,34,2,M,000,E,3.74,3,1,0,1,0
13,35,2,M,000,E,1.41,1,1,0,1,0
13,36,2,M,100,2:1,3.16,3,5,2,1,0
13,37,2,M,000,E,4.24,3,1,0,1,0
13,38,2,M,000,E,3.74,3,1,0,1,0
13,39,2,M,000,E,0.00,0,1,0,0,1
13,40,2,M,001,3:1,3.00,3,5,2,1,0
13,41,2,M,000,E,3.74,3,1,0,1,0
13,42,2,M,010,E,2.83,2,1,0,1,0
13,43,2,M,000,E,1.41,1,1,0,1,0
13,44,2,M,000,E,1.41,1,1,0,1,0
13,45,2,M,100,2:1,2.45,2,5,2,1,0
13,46,2,M,001,3:1,3.00,2,5,2,1,0
13,47,2,M,000,E,0.00,0,1,0,0,1
13,48,2,M,010,E,1.41,1,1,0,1,0
13,49,2,M,001,3:1,3.00,2,5,2,1,0
13,0,3,M,100,3:1,3.00,2,5,2,1,0
13,1,3,M,001,4:1,4.00,4,3,2,1,0
13,2,3,M,000,E,3.74,3,1,0,1,0
13,3,3,M,010,1:-2,2.00,2,3,2,0,1
13,4,3,M,001,4:1,3.74,3,3,2,1,0
13,5,3,M,000,E,5.10,4,1,0,1,0
13,6,3,M,110,1:-2|3:1,3.00,2,10,2,1,0
13,7,3,M,000,E,1.41,1,1,0,1,0
13,8,3,M,000,E,2.45,2,1,0,1,0
13,9,3,M,100,3:1,4.12,3,5,2,1,0
13,10,3,M,000,E,2.83,2,1,0,1,0
13,11,3,M,000,E,3.74,3,1,0,1,0
13,12,3,M,000,E,4.24,3,1,0,1,0
13,13,3,M,001,4:1,2.83,2,3,2,0,1
13,14,3,M,000,E,1.41,1,1,0,1,0
13,15,3,M,010,1:-2,2.00,2,3,2,0,1
13,16,3,M,000,E,1.41,1,1,0,1,0
13,17,3,M,000,E,3.74,3,1,0,1,0
13,18,3,M,100,3:1,3.32,3,5,2,1,0
13,19,3,M,001,4:1,2.45,2,3,2,0,1
13,20,3,M,000,E,1.41,1,1,0,1,0
13,21,3,M,010,1:-2,2.45,2,3,2,1,0
13,22,3,M,001,4:1,3.16,3,3,2,1,0
13,23,3,M,000,E,4.24,3,1,0,1,0
13,24,3,M,110,1:-2|3:1,3.32,3,10,2,1,0
13,25,3,M,000,E,2.45,2,1,0,1,0
13,26,3,M,000,E,2.45,2,1,0,1,0
13,27,3,M,100,3:1,1.73,1,5,2,0,1
13,28,3,M,000,E,2.83,2,1,0,1,0
13,29,3,M,000,E,2.45,2,1,0,1,0
13,30,3,M,000,E,4.24,3,1,0,1,0
13,31,3,M,001,4:1,2.83,2,3,2,0,1
13,32,3,M,000,E,1.41,1,1,0,1,0
13,33,3,M,010,1:-2,4.69,3,3,2,1,0
13,34,3,M,000,E,2.83,2,1,0,1,0
13,35,3,M,000,E,2.45,2,1,0,1,0
13,36,3,M,100,3:1,4.12,3,5,2,1,0
13,37,3,M,000,E,2.83,2,1,0,1,0
13,38,3,M,000,E,2.83,2,1,0,1,0
13,39,3,M,000,E,2.83,2,1,0,1,0
13,40,3,M,001,4:1,3.16,3,3,2,1,0
13,41,3,M,000,E,1.41,1,1,0,1,0
13,42,3,M,010,1:-2,2.00,2,3,2,0,1
13,43,3,M,000,E,0.00,0,1,0,0,1
13,44,3,M,000,E,2.83,2,1,0,1,0
13,45,3,M,100,3:1,3.32,3,5,2,1,0
13,46,3,M,001,4:1,2.83,2,3,2,1,0
13,47,3,M,000,E,2.83,2,1,0,1,0
13,48,3,M,010,1:-2,2.00,2,3,2,0,1
13,49,3,M,001,4:1,3.74,3,3,2,1,0
13,0,4,Z,101,4:1,4.90,4,3,2,1,0
13,1,4,Z,000,E,2.83,2,1,0,1,0
13,2,4,Z,000,E,4.90,4,1,0,1,0
13,3,4,Z,011,2:-2,2.83,2,5,4,0,1
13,4,4,Z,000,E,1.41,1,1,0,1,0
13,5,4,Z,000,E,2.45,2,1,0,1,0
13,6,4,Z,110,2:-2|4:1,2.83,2,11,2,1,0
13,7,4,Z,000,E,2.83,2,1,0,1,0
13,8,4,Z,000,E,2.83,2,1,0,1,0
13,9,4,Z,100,4:1,2.83,2,3,2,0,1
13,10,4,Z,000,E,2.83,2,1,0,1,0
13,11,4,Z,000,E,4.24,3,1,0,1,0
13,12,4,Z,001,E,3.74,3,1,0,1,0
13,13,4,Z,000,E,2.83,2,1,0,1,0
13,14,4,Z,000,E,0.00,0,1,0,0,1
13,15,4,Z,010,2:-2,2.83,2,5,4,0,1
13,16,4,Z,000,E,4.24,3,1,0,1,0
13,17,4,Z,000,E,2.83,2,1,0,1,0
13,18,4,Z,101,4:1,3.16,3,3,2,1,0
13,19,4,Z,000,E,1.41,1,1,0,1,0
13,20,4,Z,000,E,2.45,2,1,0,1,0
13,21,4,Z,011,2:-2,4.24,4,5,4,1,0
13,22,4,Z,000,E,2.45,2,1,0,1,0
13,23,4,Z,000,E,2.83,2,1,0,1,0
13,24,4,Z,110,2:-2|4:1,2.45,2,11,2,0,1
13,25,4,Z,000,E,4.24,3,1,0,1,0
13,26,4,Z,000,E,1.41,1,1,0,1,0
13,27,4,Z,100,4:1,3.16,3,3,2,1,0
13,28,4,Z,000,E,0.00,0,1,0,0,1
13,29,4,Z,000,E,4.24,3,1,0,1,0
13,30,4,Z,001,E,3.74,3,1,0,1,0
13,31,4,Z,000,E,2.83,2,1,0,1,0
13,32,4,Z,000,E,1.41,1,1,0,1,0
13,33,4,Z,010,2:-2,5.83,4,5,4,1,0
13,34,4,Z,000,E,2.83,2,1,0,1,0
13,35,4,Z,000,E,2.83,2,1,0,1,0
13,36,4,Z,100,4:1,2.83,2,3,2,0,1
13,37,4,Z,000,E,2.83,2,1,0,1,0
13,38,4,Z,000,E,2.83,2,1,0,1,0
13,39,4,Z,001,E,4.90,4,1,0,1,0
13,40,4,Z,000,E,2.45,2,1,0,1,0
13,41,4,Z,000,E,2.83,2,1,0,1,0
13,42,4,Z,010,2:-2,2.83,2,5,4,0,1
13,43,4,Z,000,E,2.83,2,1,0,1,0
13,44,4,Z,000,E,2.83,2,1,0,1,0
13,45,4,Z,101,4:1,3.16,3,3,2,1,0
13,46,4,Z,000,E,0.00,0,1,0,0,1
13,47,4,Z,000,E,4.90,4,1,0,1,0
13,48,4,Z,011,2:-2,2.83,2,5,4,0,1
13,49,4,Z,000,E,1.41,1,1,0,1,0
14,0,0,P,100,E,2.83,2,1,0,1,0
14,1,0,P,001,3:1,3.00,3,5,2,1,0
14,2,0,P,000,E,5.10,4,1,0,1,0
14,3,0,P,000,E,1.41,1,1,0,1,0
14,4,0,P,011,3:1|4:-2,3.61,3,7,3,1,0
14,5,0,P,000,E,3.74,3,1,0,1,0
14,6,0,P,100,E,2.83,2,1,0,1,0
14,7,0,P,010,4:-2,5.83,5,3,4,1,0
14,8,0,P,000,E,3.74,3,1,0,1,0
14,9,0,P,100,E,1.41,1,1,0,1,0
14,10,0,P,000,E,3.74,3,1,0,1,0
14,11,0,P,000,E,1.41,1,1,0,1,0
14,12,0,P,000,E,2.45,2,1,0,1,0
14,13,0,P,001,3:1,4.12,3,5,2,1,0
14,14,0,P,000,E,1.41,1,1,0,1,0
14,15,0,P,000,E,2.45,2,1,0,1,0
14,16,0,P,010,4:-2,4.69,3,3,4,1,0
14,17,0,P,000,E,1.41,1,1,0,1,0
14,18,0,P,100,E,1.41,1,1,0,1,0
14,19,0,P,001,3:1,2.24,2,5,2,0,1
14,20,0,P,000,E,2.83,2,1,0,1,0
14,21,0,P,000,E,4.24,3,1,0,1,0
14,22,0,P,011,3:1|4:-2,4.12,4,7,3,1,0
14,23,0,P,000,E,1.41,1,1,0,1,0
14,24,0,P,100,E,1.41,1,1,0,1,0
14,25,0,P,010,4:-2,5.10,4,3,4,1,0
14,26,0,P,000,E,1.41,1,1,0,1,0
14,27,0,P,100,E,2.45,2,1,0,1,0
14,28,0,P,000,E,2.45,2,1,0,1,0
14,29,0,P,000,E,1.41,1,1,0,1,0
14,30,0,P,000,E,2.45,2,1,0,1,0
14,31,0,P,001,3:1,4.12,3,5,2,1,0
14,32,0,P,000,E,2.45,2,1,0,1,0
14,33,0,P,000,E,4.90,4,1,0,1,0
14,34,0,P,010,4:-2,6.48,5,3,4,1,0
14,35,0,P,000,E,3.74,3,1,0,1,0
14,36,0,P,100,E,1.41,1,1,0,1,0
14,37,0,P,000,E,3.74,3,1,0,1,0
14,38,0,P,000,E,1.41,1,1,0,1,0
14,39,0,P,000,E,2.45,2,1,0,1,0
14,40,0,P,001,3:1,2.24,2,5,2,0,1
14,41,0,P,000,E,4.24,3,1,0,1,0
14,42,0,P,000,E,1.41,1,1,0,1,0
14,43,0,P,010,4:-2,4.69,3,3,4,1,0
14,44,0,P,000,E,1.41,1,1,0,1,0
14,45,0,P,100,E,1.41,1,1,0,1,0
14,46,0,P,001,3:1,2.24,2,5,2,0,1
14,47,0,P,000,E,2.45,2,1,0,1,0
14,48,0,P,000,E,1.41,1,1,0,1,0
14,49,0,P,011,3:1|4:-2,3.61,3,7,3,1,0
14,0,1,M,100,1:1,2.24,2,3,1,1,0
14,1,1,M,001,4:1,5.10,5,3,2,1,0
14,2,1,M,000,E,4.24,3,1,0,1,0
14,3,1,M,010,E,1.41,1,1,0,1,0
14,4,1,M,001,4:1,3.74,3,3,2,1,0
14,5,1,M,000,E,6.16,5,1,0,1,0
14,6,1,M,110,1:1,3.00,2,3,1,1,0
14,7,1,M,000,E,2.83,2,1,0,1,0
14,8,1,M,000,E,1.41,1,1,0,1,0
14,9,1,M,100,1:1,3.61,3,3,1,1,0
14,10,1,M,000,E,2.83,2,1,0,1,0
14,11,1,M,000,E,3.74,3,1,0,1,0
14,12,1,M,000,E,2.45,2,1,0,1,0
14,13,1,M,001,4:1,2.83,2,3,2,0,1
14,14,1,M,000,E,1.41,1,1,0,1,0
14,15,1,M,010,E,2.45,2,1,0,1,0
14,16,1,M,000,E,0.00,0,1,0,0,1
14,17,1,M,000,E,1.41,1,1,0,1,0
14,18,1,M,100,1:1,1.73,1,3,1,1,0
14,19,1,M,001,4:1,2.83,2,3,2,1,0
14,20,1,M,000,E,2.45,2,1,0,1,0
14,21,1,M,010,E,2.45,2,1,0,1,0
14,22,1,M,001,4:1,2.83,2,3,2,1,0
14,23,1,M,000,E,3.74,3,1,0,1,0
14,24,1,M,110,1:1,3.32,3,3,1,1,0
14,25,1,M,000,E,2.45,2,1,0,1,0
14,26,1,M,000,E,1.41,1,1,0,1,0
14,27,1,M,100,1:1,1.73,1,3,1,1,0
14,28,1,M,000,E,4.24,3,1,0,1,0
14,29,1,M,000,E,1.41,1,1,0,1,0
14,30,1,M,000,E,2.45,2,1,0,1,0
14,31,1,M,001,4:1,2.83,2,3,2,0,1
14,32,1,M,000,E,2.45,2,1,0,1,0
14,33,1,M,010,E,5.10,4,1,0,1,0
14,34,1,M,000,E,3.74,3,1,0,1,0
14,35,1,M,000,E,1.41,1,1,0,1,0
14,36,1,M,100,1:1,3.61,3,3,1,1,0
14,37,1,M,000,E,2.83,2,1,0,1,0
14,38,1,M,000,E,3.74,3,1,0,1,0
14,39,1,M,000,E,1.41,1,1,0,1,0
14,40,1,M,001,4:1,3.16,3,3,2,1,0
14,41,1,M,000,E,2.45,2,1,0,1,0
14,42,1,M,010,E,2.45,2,1,0,1,0
14,43,1,M,000,E,0.00,0,1,0,0,1
14,44,1,M,000,E,1.41,1,1,0,1,0
14,45,1,M,100,1:1,1.73,1,3,1,1,0
14,46,1,M,001,4:1,2.83,2,3,2,1,0
14,47,1,M,000,E,1.41,1,1,0,1,0
14,48,1,M,010,E,1.41,1,1,0,1,0
14,49,1,M,001,4:1,3.74,3,3,2,1,0
14,0,2,Z,101,2:1,3.46,2,5,2,1,0
14,1,2,Z,000,E,4.90,4,1,0,1,0
14,2,2,Z,000,E,4.90,4,1,0,1,0
14,3,2,Z,011,1:-2,2.00,2,3,2,0,1
14,4,2,Z,000,E,2.83,2,1,0,1,0
14,5,2,Z,000,E,5.10,4,1,0,1,0
14,6,2,Z,110,1:-2|2:1,2.83,2,7,1,1,0
14,7,2,Z,000,E,0.00,0,1,0,0,1
14,8,2,Z,000,E,2.83,2,1,0,1,0
14,9,2,Z,100,2:1,3.46,2,5,2,1,0
14,10,2,Z,000,E,2.45,2,1,0,1,0
14,11,2,Z,000,E,3.74,3,1,0,1,0
14,12,2,Z,001,E,4.24,3,1,0,1,0
14,13,2,Z,000,E,1.41,1,1,0,1,0
14,14,2,Z,000,E,0.00,0,1,0,0,1
14,15,2,Z,010,1:-2,2.00,2,3,2,0,1
14,16,2,Z,000,E,1.41,1,1,0,1,0
14,17,2,Z,000,E,2.83,2,1,0,1,0
14,18,2,Z,101,2:1,3.16,3,5,2,1,0
14,19,2,Z,000,E,1.41,1,1,0,1,0
14,20,2,Z,000,E,2.45,2,1,0,1,0
14,21,2,Z,011,1:-2,2.45,2,3,2,1,0
14,22,2,Z,000,E,2.45,2,1,0,1,0
14,23,2,Z,000,E,2.83,2,1,0,1,0
14,24,2,Z,110,1:-2|2:1,2.45,2,7,1,1,0
14,25,2,Z,000,E,3.74,3,1,0,1,0
14,26,2,Z,000,E,1.41,1,1,0,1,0
14,27,2,Z,100,2:1,1.41,1,5,2,0,1
14,28,2,Z,000,E,2.83,2,1,0,1,0
14,29,2,Z,000,E,1.41,1,1,0,1,0
14,30,2,Z,001,E,4.24,3,1,0,1,0
14,31,2,Z,000,E,1.41,1,1,0,1,0
14,32,2,Z,000,E,1.41,1,1,0,1,0
14,33,2,Z,010,1:-2,4.69,3,3,2,1,0
14,34,2,Z,000,E,2.83,2,1,0,1,0
14,35,2,Z,000,E,2.83,2,1,0,1,0
14,36,2,Z,100,2:1,3.46,2,5,2,1,0
14,37,2,Z,000,E,2.45,2,1,0,1,0
14,38,2,Z,000,E,2.83,2,1,0,1,0
14,39,2,Z,001,E,2.83,2,1,0,1,0
14,40,2,Z,000,E,2.83,2,1,0,1,0
14,41,2,Z,000,E,2.83,2,1,0,1,0
14,42,2,Z,010,1:-2,2.00,2,3,2,0,1
14,43,2,Z,000,E,1.41,1,1,0,1,0
14,44,2,Z,000,E,2.83,2,1,0,1,0
14,45,2,Z,101,2:1,3.16,3,5,2,1,0
14,46,2,Z,000,E,1.41,1,1,0,1,0
14,47,2,Z,000,E,2.83,2,1,0,1,0
14,48,2,Z,011,1:-2,2.00,2,3,2,0,1
14,49,2,Z,000,E,2.83,2,1,0,1,0
14,0,3,Z,101,1:1|3:1,4.90,4,10,3,1,0
14,1,3,Z,000,E,3.74,3,1,0,1,0
14,2,3,Z,000,E,5.10,4,1,0,1,0
14,3,3,Z,011,1:1|2:-2,2.24,2,8,3,0,1
14,4,3,Z,000,E,0.00,0,1,0,0,1
14,5,3,Z,000,E,3.74,3,1,0,1,0
14,6,3,Z,110,2:-2|3:1,3.61,3,10,2,1,0
14,7,3,Z,000,E,1.41,1,1,0,1,0
14,8,3,Z,000,E,2.45,2,1,0,1,0
14,9,3,Z,100,3:1,2.24,2,5,2,0,1
14,10,3,Z,000,E,2.45,2,1,0,1,0
14,11,3,Z,000,E,3.74,3,1,0,1,0
14,12,3,Z,001,1:1,3.32,3,3,1,1,0
14,13,3,Z,000,E,1.41,1,1,0,1,0
14,14,3,Z,000,E,1.41,1,1,0,1,0
14,15,3,Z,010,2:-2,3.16,3,5,4,1,0
14,16,3,Z,000,E,2.83,2,1,0,1,0
14,17,3,Z,000,E,1.41,1,1,0,1,0
14,18,3,Z,101,1:1|3:1,3.16,3,10,3,0,1
14,19,3,Z,000,E,0.00,0,1,0,0,1
14,20,3,Z,000,E,2.83,2,1,0,1,0
14,21,3,Z,011,1:1|2:-2,3.32,3,8,3,1,0
14,22,3,Z,000,E,2.83,2,1,0,1,0
14,23,3,Z,000,E,2.45,2,1,0,1,0
14,24,3,Z,110,2:-2|3:1,3.00,2,10,2,1,0
14,25,3,Z,000,E,3.74,3,1,0,1,0
14,26,3,Z,000,E,0.00,0,1,0,0,1
14,27,3,Z,100,3:1,3.00,3,5,2,1,0
14,28,3,Z,000,E,1.41,1,1,0,1,0
14,29,3,Z,000,E,2.83,2,1,0,1,0
14,30,3,Z,001,1:1,3.32,3,3,1,1,0
14,31,3,Z,000,E,1.41,1,1,0,1,0
14,32,3,Z,000,E,2.83,2,1,0,1,0
14,33,3,Z,010,2:-2,5.83,4,5,4,1,0
14,34,3,Z,000,E,2.45,2,1,0,1,0
14,35,3,Z,000,E,2.45,2,1,0,1,0
14,36,3,Z,100,3:1,2.24,2,5,2,0,1
14,37,3,Z,000,E,2.45,2,1,0,1,0
14,38,3,Z,000,E,2.45,2,1,0,1,0
14,39,3,Z,001,1:1,4.12,3,3,1,1,0
14,40,3,Z,000,E,2.83,2,1,0,1,0
14,41,3,Z,000,E,3.74,3,1,0,1,0
14,42,3,Z,010,2:-2,3.16,3,5,4,1,0
14,43,3,Z,000,E,1.41,1,1,0,1,0
14,44,3,Z,000,E,1.41,1,1,0,1,0
14,45,3,Z,101,1:1|3:1,3.16,3,10,3,0,1
14,46,3,Z,000,E,1.41,1,1,0,1,0
14,47,3,Z,000,E,3.74,3,1,0,1,0
14,48,3,Z,011,1:1|2:-2,2.24,2,8,3,0,1
14,49,3,Z,000,E,0.00,0,1,0,0,1
14,0,4,Z,101,2:1|4:1,4.47,4,10,4,1,0
14,1,4,Z,000,E,2.45,2,1,0,1,0
14,2,4,Z,000,E,2.45,2,1,0,1,0
14,3,4,Z,011,2:1|3:-2,2.83,2,10,3,0,1
14,4,4,Z,000,E,2.45,2,1,0,1,0
14,5,4,Z,000,E,2.83,2,1,0,1,0
14,6,4,Z,110,3:-2|4:1,3.16,3,8,2,1,0
14,7,4,Z,000,E,2.83,2,1,0,1,0
14,8,4,Z,000,E,0.00,0,1,0,0,1
14,9,4,Z,100,4:1,4.24,4,3,2,1,0
14,10,4,Z,000,E,2.83,2,1,0,1,0
14,11,4,Z,000,E,2.83,2,1,0,1,0
14,12,4,Z,001,2:1,3.16,3,5,2,1,0
14,13,4,Z,000,E,0.00,0,1,0,0,1
14,14,4,Z,000,E,1.41,1,1,0,1,0
14,15,4,Z,010,3:-2,3.74,3,5,4,1,0
14,16,4,Z,000,E,1.41,1,1,0,1,0
14,17,4,Z,000,E,1.41,1,1,0,1,0
14,18,4,Z,101,2:1|4:1,3.74,3,10,4,0,1
14,19,4,Z,000,E,0.00,0,1,0,0,1
14,20,4,Z,000,E,2.83,2,1,0,1,0
14,21,4,Z,011,2:1|3:-2,4.24,4,10,3,1,0
14,22,4,Z,000,E,1.41,1,1,0,1,0
14,23,4,Z,000,E,2.45,2,1,0,1,0
14,24,4,Z,110,3:-2|4:1,3.46,2,8,2,1,0
14,25,4,Z,000,E,1.41,1,1,0,1,0
14,26,4,Z,000,E,1.41,1,1,0,1,0
14,27,4,Z,100,4:1,2.83,2,3,2,1,0
14,28,4,Z,000,E,0.00,0,1,0,0,1
14,29,4,Z,000,E,2.83,2,1,0,1,0
14,30,4,Z,001,2:1,3.16,3,5,2,1,0
14,31,4,Z,000,E,0.00,0,1,0,0,1
14,32,4,Z,000,E,2.83,2,1,0,1,0
14,33,4,Z,010,3:-2,6.00,4,5,4,1,0
14,34,4,Z,000,E,2.83,2,1,0,1,0
14,35,4,Z,000,E,0.00,0,1,0,0,1
14,36,4,Z,100,4:1,4.24,4,3,2,1,0
14,37,4,Z,000,E,2.83,2,1,0,1,0
14,38,4,Z,000,E,1.41,1,1,0,1,0
14,39,4,Z,001,2:1,3.46,2,5,2,1,0
14,40,4,Z,000,E,2.45,2,1,0,1,0
14,41,4,Z,000,E,1.41,1,1,0,1,0
14,42,4,Z,010,3:-2,3.74,3,5,4,1,0
14,43,4,Z,000,E,2.83,2,1,0,1,0
14,44,4,Z,000,E,1.41,1,1,0,1,0
14,45,4,Z,101,2:1|4:1,3.74,3,10,4,0,1
14,46,4,Z,000,E,1.41,1,1,0,1,0
14,47,4,Z,000,E,2.45,2,1,0,1,0
14,48,4,Z,011,2:1|3:-2,2.83,2,10,3,0,1
14,49,4,Z,000,E,2.45,2,1,0,1,0
15,0,0,Z,101,E,2.83,2,1,0,1,0
15,1,0,Z,000,E,4.90,4,1,0,1,0
15,2,0,Z,000,E,5.10,4,1,0,1,0
15,3,0,Z,011,E,1.41,1,1,0,1,0
15,4,0,Z,000,E,2.83,2,1,0,1,0
15,5,0,Z,000,E,4.90,4,1,0,1,0
15,6,0,Z,110,E,2.83,2,1,0,1,0
15,7,0,Z,000,E,1.41,1,1,0,1,0
15,8,0,Z,000,E,2.45,2,1,0,1,0
15,9,0,Z,100,E,2.83,2,1,0,1,0
15,10,0,Z,000,E,2.45,2,1,0,1,0
15,11,0,Z,000,E,2.83,2,1,0,1,0
15,12,0,Z,001,E,2.83,2,1,0,1,0
15,13,0,Z,000,E,1.41,1,1,0,1,0
15,14,0,Z,000,E,0.00,0,1,0,0,1
15,15,0,Z,010,E,1.41,1,1,0,1,0
15,16,0,Z,000,E,1.41,1,1,0,1,0
15,17,0,Z,000,E,1.41,1,1,0,1,0
15,18,0,Z,101,E,1.41,1,1,0,1,0
15,19,0,Z,000,E,1.41,1,1,0,1,0
15,20,0,Z,000,E,2.83,2,1,0,1,0
15,21,0,Z,011,E,2.83,2,1,0,1,0
15,22,0,Z,000,E,2.45,2,1,0,1,0
15,23,0,Z,000,E,2.45,2,1,0,1,0
15,24,0,Z,110,E,2.45,2,1,0,1,0
15,25,0,Z,000,E,2.83,2,1,0,1,0
15,26,0,Z,000,E,0.00,0,1,0,0,1
